Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2010-2020
Brazil,BRA,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,37.5922889709473,40.9427604675293,42.2436294555664,43.8012008666992,44.5681114196777,45.7327995300293,46.8310203552246,48.2016983032227,49.5060081481934,..,..,..
Brazil,BRA,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,34.098991394043,37.5824890136719,38.7826499938965,39.6694602966309,40.302619934082,41.5723495483398,43.1560287475586,43.8743209838867,45.0664482116699,..,..,..
Brazil,BRA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,35.922679901123,39.3609809875488,40.6111907958984,41.8536682128906,42.5613784790039,43.7763481140137,45.1083183288574,46.1742515563965,47.4328689575195,..,..,..
Brazil,BRA,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,..,..,..,..,0.736840009689331,0.758509993553162,0.900460004806519,..,..,..
Brazil,BRA,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..,..,0.796700000762939,0.861119985580444,1.02356994152069,..,..,..
Brazil,BRA,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,0.764900028705597,0.806580007076263,0.957949995994568,..,..,..
Brazil,BRA,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..,..,..,..,..,..,0.172069996595383,0.178599998354912,0.208599999547005,..,..,..
Brazil,BRA,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..,..,..,..,..,..,0.240920007228851,0.261339992284775,0.313589990139008,..,..,..
Brazil,BRA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,0.204339995980263,0.217360004782677,0.257620006799698,..,..,..
Brazil,BRA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.49000000953674,2.29999995231628,2.57999992370605,2.75,2.75,2.91000008583069,3,3.20000004768372,3.30999994277954,3.38000011444092,..,..
Brazil,BRA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,4.92999982833862,4.28000020980835,4.98000001907349,5.09000015258789,5.1100001335144,5.44999980926514,5.3600001335144,5.84000015258789,6,5.76000022888184,..,..
Brazil,BRA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.9300000667572,3.47000002861023,3.99000000953674,4.11999988555908,4.11999988555908,4.38000011444092,4.36999988555908,4.71999979019165,4.84999990463257,4.75,..,..
Brazil,BRA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,12.6599998474121,11.9899997711182,11.4700002670288,11.1700000762939,10.3400001525879,10.1999998092651,10.1400003433228,9.46000003814697,9.26000022888184,9.07999992370605,..,..
Brazil,BRA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,7,6.44999980926514,5.88000011444092,5.6399998664856,5.17999982833862,5.01999998092651,4.73000001907349,4.26000022888184,4.1399998664856,4.01999998092651,..,..
Brazil,BRA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,16.5900001525879,15.8199996948242,15.4200000762939,15.0799999237061,14.0200004577637,13.9499998092651,14.0500001907349,13.2799997329712,13.0600004196167,12.8100004196167,..,..
Brazil,BRA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.5599994659424,22.3099994659424,23.0200004577637,22.9500007629395,22.8899993896484,22.1700000762939,20.8899993896484,20.4799995422363,20.1299991607666,19.9899997711182,..,..
Brazil,BRA,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,12.6099996566772,11.8999996185303,12.6199998855591,12.2200002670288,11.9399995803833,11.6599998474121,10.7700004577637,10.6899995803833,10.75,10.5699996948242,..,..
Brazil,BRA,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,29.4799995422363,29.5,30.3700008392334,30.5499992370605,30.7399997711182,29.7700004577637,28.2000007629395,27.7000007629395,27.0900001525879,26.9500007629395,..,..
Brazil,BRA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,64.7799987792969,65.6999969482422,65.5100021362305,65.8899993896484,66.7699966430664,67.620002746582,68.9800033569336,70.0699996948242,70.6100006103516,70.9400024414063,..,..
Brazil,BRA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,80.3899993896484,81.6500015258789,81.5100021362305,82.1399993896484,82.879997253418,83.3199996948242,84.5,85.0500030517578,85.1100006103516,85.4100036621094,..,..
Brazil,BRA,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,53.9199981689453,54.6800003051758,54.2099990844727,54.3699989318848,55.2400016784668,56.2799987792969,57.75,59.0200004577637,59.8400001525879,60.2400016784668,..,..
Brazil,BRA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,47.85,47.2,48.22,48.28,48.53,47.98,46.11,46.17,46.62,47.3,..,..
Brazil,BRA,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,..,49,47,47.02,47.3,46.73,44.92,45.05,45.44,46.07,40.33,..
Brazil,BRA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,72.2,71.78,71.71,71.7,71.34,69.9,67.22,66.04,66.21,66.76,..,..
Brazil,BRA,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,..,73.35,70.12,70.12,69.79,68.27,65.77,64.6,64.67,65.18,59.74,..
Brazil,BRA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,59.73,59.19,59.67,59.7,59.64,58.65,56.39,55.84,56.15,56.76,51.14,-1.55267436881174
Brazil,BRA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,60.64,58,58,58,56.99,54.87,54.36,54.57,55.14,49.44,..
Brazil,BRA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,39.29,39.04,39.13,38.47,38.2,36.02,33.19,33,33.41,34.39,..,..
Brazil,BRA,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,..,40.22,38.52,37.81,37.39,35.27,32.43,32.37,32.94,33.72,27.71,..
Brazil,BRA,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,58.51,57.39,56.62,55.51,54.33,51.87,47,46.07,46.43,47.47,..,..
Brazil,BRA,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,..,58.78,55.66,54.43,53.11,50.72,45.98,45.26,45.79,46.68,40.71,..
Brazil,BRA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,49.02,48.34,48,47.11,46.38,44.06,40.2,39.63,40.02,41.03,..,..
Brazil,BRA,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,49.57,47.14,46.15,45.32,43.09,39.35,38.94,39.49,40.33,34.3,..
Brazil,BRA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,31.32595,29.28556,28.57004,28.07656,26.81877,25.61507,..,..,..,..,..,..
Brazil,BRA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,44.66491,45.11796,44.11814,44.99812,43.09467,41.3708,..,..,..,..,..,..
Brazil,BRA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,16.39821,16.76335,17.303,18.60182,19.27436,21.454,..,..,..,..,..,..
Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.796,1.781,1.771,1.764,1.758,1.753,1.747,1.739,1.73,1.719,..,..
Brazil,BRA,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,36.5800018310547,36.4500007629395,36.9599990844727,37.3699989318848,37.9700012207031,38.2299995422363,38.3699989318848,38.7200012207031,38.6100006103516,..,..
Brazil,BRA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1703150040884.74,1770840429187.27,1804861390247.16,1859094274468.6,1868463286781.87,1802211999538.68,1743173031958.05,1766232928553.89,1797736638228.88,1823105452462.95,1749104722085.75,0.266245679841934
Brazil,BRA,GDP (constant LCU),NY.GDP.MKTP.KN,3885847000000,4040287000000,4117908023572.9,4241643857406.86,4263019865108.21,4111863267274.73,3977162043337.27,4029774689232.36,4101652440922.3,4159533031779.57,3990695578101.87,0.266245679841936
Brazil,BRA,GDP (current LCU),NY.GDP.MKTP.CN,3885847000000,4376382000000,4814760000000,5331619000000,5778953000000,5995787000000,6269328000000,6585479000000,7004141000000,7407023573499.99,7447858250246.4,6.50585529796698
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2208838108577.09,2616156606666.62,2465228293894.01,2472819362216.69,2456043766028.73,1802211999538.68,1795693265810.23,2063514688761.98,1916933708381.89,1877824273720.78,1444733258971.65,-4.24541925896086
Brazil,BRA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,100,108.31859221882,116.922475500618,125.69699812703,135.560076726345,145.816789379135,157.633205076536,163.420526154887,170.763883602606,178.073440381625,186.630578666912,6.23960961812504
Brazil,BRA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,100,108.31859221882,116.922475500618,125.69699812703,135.560076726345,145.816789379135,157.633205076536,163.420526154887,170.763883602606,178.073440381625,186.630578666912,6.23960961812503
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.52822581812151,3.97442307944702,1.92117598509462,3.0048226702888,0.503955740273241,-3.54576339347278,-3.2759169063211,1.32286905390815,1.78366676137003,1.41115298506995,-4.05904827267271,..
Brazil,BRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8702.266794901,8965.63256916182,9056.59029073811,9247.5855635843,9214.98938314987,8814.00141787464,8455.32348121931,8498.30510191241,8582.34994282074,8638.29428665528,8228.79135082195,-0.55944397909261
Brazil,BRA,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,3885847000000,4376382000000,4814760000000.01,5331618999999.98,5778953000000.02,5995787000000.01,6269327999999.99,6585478999999.99,7004141000000,7407023573499.99,7447858250246.39,6.50585529796696
Brazil,BRA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,2910889693644.53,3026580765445.98,3084726708281.22,3177417275728.11,3193430052481.58,3080198578684.53,2979293832697.14,3018705988834.88,3072549644181.22,3115908020202.83,2989431809530.72,0.266245679841936
Brazil,BRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2798617943636.41,2970630762099.6,2998534424980.66,3133893649534.78,3187155079572.03,3014754849735.87,2939094210373.7,3018705988834.88,3146320980859.84,3247679577278.91,3152232742596.7,1.1898530515961
Brazil,BRA,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,33122.9677051176,34205.3534876768,34051.5646002794,34532.8622264764,34236.7092963496,33107.9427421344,32876.2009424435,33212.9747865741,33207.9490340222,32929.2113628244,34683.649758392,0.46041457263736
Brazil,BRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14299.5551384925,15040.0610864372,15046.2901818178,15588.7261289147,15718.5649500141,14744.1136344695,14256.163385421,14524.6135408174,15020.4382238881,15388.234915991,14829.8904171149,0.364163392661602
Brazil,BRA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,14873.2083173363,15323.3313867559,15478.792838839,15805.2229104713,15749.5121636814,15064.1760688552,14451.1528423266,14524.6135408174,14668.2561636292,14763.8716968734,14063.9825053838,-0.559443979092565
Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.52437005565609,3.02640196933812,1.01454082117884,2.10888584808248,-0.352483145005351,-4.35147506604415,-4.06941092381417,0.508337980314494,0.988960032623851,0.651853445818901,-4.74055319539093,..
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,11286.071540212,13245.387369564,12370.2232548476,12300.3867121004,12112.8349554875,8813.98980647828,8710.06328995352,9928.67589653405,9151.38173161536,8897.55296585529,6796.84454227877,-5.07110891789536
Brazil,BRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,19854.7585112835,22157.264866894,24159.8947513422,26520.7303467544,28500.9187835869,29323.3013171271,30409.5608672002,31686.271471932,33437.550663744,35096.1405105121,35038.9488062907,5.68016563903248
Brazil,BRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,19854.7585112835,20455.6433138763,20663.1741655303,21098.9369212718,21024.566724849,20109.6879460734,19291.342108051,19389.4073268986,19581.1608159243,19708.8012874342,18774.4950782295,-0.559443979092564
Brazil,BRA,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,20.5004,20.12935,19.54553,19.66313,19.45078,20.05496,..,..,..,..,..,..
Brazil,BRA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,20.97786,21.8504,19.66737,20.57305,20.56801,21.52655,..,..,..,..,..,..
Brazil,BRA,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,27.66643,27.41477,27.88126,29.81738,28.79964,33.04323,..,..,..,..,..,..
Brazil,BRA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.532952487468719,..,..,..,..,..,..,0.56,0.545723736286163,..,0.551497936248779,0.34205818134486
Brazil,BRA,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Human capital index (HCI), female, upper bound (scale 0-1)",HD.HCI.OVRL.UB.FE,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Human capital index (HCI), lower bound (scale 0-1)",HD.HCI.OVRL.LB,0.528422653675079,..,..,..,..,..,..,0.552,0.540151596069336,..,0.546363532543182,0.333881207721793
Brazil,BRA,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Human capital index (HCI), male, upper bound (scale 0-1)",HD.HCI.OVRL.UB.MA,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Human capital index (HCI), upper bound (scale 0-1)",HD.HCI.OVRL.UB,0.537389993667603,..,..,..,..,..,..,0.568,0.551261603832245,..,0.556369066238403,0.347077861277008
Brazil,BRA,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,50.2,48.67,48.8,47.69,47.04,47.13,48.16,49.41,49.33,50.53,..,..
Brazil,BRA,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,..,50.33,48.17,47.01,46.24,46.41,47.44,48.81,49,50.03,43.52,..
Brazil,BRA,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,67.2,65.39,65.18,63.91,62.59,62.26,61.66,62,62.06,62.42,..,..
Brazil,BRA,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,67.02,64.12,62.74,61.29,60.99,60.44,60.95,61.28,61.52,56.14,..
Brazil,BRA,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,58.81,57.14,57.1,55.91,54.92,54.8,55.01,55.8,55.79,56.57,..,..
Brazil,BRA,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,58.74,56.19,54.91,53.83,53.8,54.07,55,55.26,55.89,49.92,..
Brazil,BRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,53.52,52.12,53.02,52.93,52.81,53.34,53.29,54.14,54.36,55.09,..,..
Brazil,BRA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,54.06,51.66,51.52,51.46,51.93,51.88,52.8,52.95,53.63,47.99,..
Brazil,BRA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,58.54,57.22,58.32,58.42,58.48,59.23,59.4,60.5,60.9,61.89,..,..
Brazil,BRA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.5,75.63,76.13,76,75.56,75.33,74.86,74.51,74.28,74.35,..,..
Brazil,BRA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,..,77.26,74.43,74.3,73.9,73.56,73.22,72.87,72.53,72.56,67.79,..
Brazil,BRA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,81.05,80.39,81,81.01,80.74,80.64,80.35,80.09,79.97,80.19,..,..
Brazil,BRA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,64.73,63.59,64.29,64.17,63.9,64.05,63.79,64.06,64.05,64.46,59.24,-0.886277831578209
Brazil,BRA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,69.65,68.65,69.51,69.56,69.47,69.8,69.74,70.17,70.31,70.93,..,..
Brazil,BRA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,65.15,62.49,62.35,62.14,62.24,62.07,62.36,62.25,62.61,57.28,..
Brazil,BRA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,82.6699981689453,81.5899963378906,81.2600021362305,82.4800033569336,81.3600006103516,81.6600036621094,81.5899963378906,81.120002746582,81.370002746582,..,..
